kelly_fraction,total_pnl,trades,win_rate,mean_edge,pnl_per_trade,sharpe_annualised,max_monthly_drawdown,edge_pct
0.05,53464.71024766487,12653,0.44969572433415,0.3612524753459711,4.225457223398789,3.0027083140739568,0.0,0.9565315996371333
0.1,108049.50959202573,12653,0.449853789615111,0.3612524753459711,8.5394380456829,3.0322946701187763,0.0,0.9565315996371333
0.15,162622.14681527665,12653,0.449853789615111,0.3612524753459711,12.852457663421848,3.0420244314452956,0.0,0.9565315996371333
0.25,271760.5300696376,12653,0.449853789615111,0.3612524753459711,21.47795226978879,3.0491657124535507,0.0,0.9565315996371333
0.35,380932.5263336451,12653,0.449853789615111,0.3612524753459711,30.1061034010626,3.0526992542561673,0.0,0.9565315996371333
0.5,544654.0640307025,12653,0.449853789615111,0.3612524753459711,43.045448828791784,3.055015177112962,0.0,0.9565315996371333
0.75,817514.2620072024,12653,0.449853789615111,0.3612524753459711,64.61031075691159,3.0569324280034924,0.0,0.9565315996371333
1.0,1090399.3725928767,12653,0.449853789615111,0.3612524753459711,86.17714159431571,3.0579296786357077,0.0,0.9565315996371333
