sigma_floor,total_pnl,trades,win_rate,mean_edge,pnl_per_trade,sharpe_annualised,max_monthly_drawdown,edge_pct
0.5,271760.5300696376,12653,0.449853789615111,0.3612524753459711,21.47795226978879,3.0491657124535507,0.0,0.9565315996371333
1.0,271760.5300696376,12653,0.449853789615111,0.3612524753459711,21.47795226978879,3.0491657124535507,0.0,0.9565315996371333
1.5,271760.5300696376,12653,0.449853789615111,0.3612524753459711,21.47795226978879,3.0491657124535507,0.0,0.9565315996371333
2.0,271760.5300696376,12653,0.449853789615111,0.3612524753459711,21.47795226978879,3.0491657124535507,0.0,0.9565315996371333
2.5,271426.7180384913,12653,0.449853789615111,0.3612524753459711,21.451570223543136,3.049748446074668,0.0,0.9565315996371333
3.0,270443.1383389832,12653,0.449853789615111,0.3612524753459711,21.373835322767974,3.0508383009318,0.0,0.9565315996371333
4.0,265701.7682244157,12653,0.449853789615111,0.3612524753459711,20.99911232311829,3.056460161554625,0.0,0.9565315996371333
5.0,258669.23001672485,12653,0.449853789615111,0.3612524753459711,20.443312259284347,3.06239302405002,0.0,0.9565315996371333
